SEQDAY,FCOUNT_NLDN,FCOUNT_STRUCTURE,FCOUNT_HAIL,FCOUNT_TVS,FIPS
1987-07-22,0,NULL,NULL,NULL,12057
1987-07-23,0,NULL,NULL,NULL,12057
1987-07-24,2,NULL,NULL,NULL,12057
1987-07-25,459,NULL,NULL,NULL,12057
1987-07-26,415,NULL,NULL,NULL,12057
1987-07-27,281,NULL,NULL,NULL,12057
1987-07-28,313,NULL,NULL,NULL,12057
1987-07-29,78,NULL,NULL,NULL,12057
1987-07-30,292,NULL,NULL,NULL,12057
1987-07-31,315,NULL,NULL,NULL,12057
1987-08-01,162,NULL,NULL,NULL,12057
1987-08-02,76,NULL,NULL,NULL,12057
1987-08-03,176,NULL,NULL,NULL,12057
1987-08-04,119,NULL,NULL,NULL,12057
1987-08-05,16,NULL,NULL,NULL,12057
1987-08-06,112,NULL,NULL,NULL,12057
1987-08-07,315,NULL,NULL,NULL,12057
1987-08-08,500,NULL,NULL,NULL,12057
1987-08-09,9,NULL,NULL,NULL,12057
1987-08-10,1101,NULL,NULL,NULL,12057
1987-08-11,560,NULL,NULL,NULL,12057
1987-08-12,10,NULL,NULL,NULL,12057
1987-08-13,23,NULL,NULL,NULL,12057
1987-08-14,19,NULL,NULL,NULL,12057
1987-08-15,6,NULL,NULL,NULL,12057
1987-08-16,0,NULL,NULL,NULL,12057
1987-08-17,68,NULL,NULL,NULL,12057
1987-08-18,278,NULL,NULL,NULL,12057
1987-08-19,150,NULL,NULL,NULL,12057
1987-08-20,78,NULL,NULL,NULL,12057
1987-08-21,868,NULL,NULL,NULL,12057
1987-08-22,8,NULL,NULL,NULL,12057
1987-08-23,0,NULL,NULL,NULL,12057
1987-08-24,0,NULL,NULL,NULL,12057
1987-08-25,0,NULL,NULL,NULL,12057
1987-08-26,3,NULL,NULL,NULL,12057
1987-08-27,34,NULL,NULL,NULL,12057
1987-08-28,0,NULL,NULL,NULL,12057
1987-08-29,52,NULL,NULL,NULL,12057
1987-08-30,1,NULL,NULL,NULL,12057
1987-08-31,11,NULL,NULL,NULL,12057
1987-09-01,1508,NULL,NULL,NULL,12057
1987-09-02,35,NULL,NULL,NULL,12057
1987-09-03,35,NULL,NULL,NULL,12057
1987-09-04,175,NULL,NULL,NULL,12057
1987-09-05,201,NULL,NULL,NULL,12057
1987-09-06,0,NULL,NULL,NULL,12057
1987-09-07,0,NULL,NULL,NULL,12057
1987-09-08,0,NULL,NULL,NULL,12057
1987-09-09,3,NULL,NULL,NULL,12057
1987-09-10,345,NULL,NULL,NULL,12057
1987-09-11,371,NULL,NULL,NULL,12057
1987-09-12,91,NULL,NULL,NULL,12057
1987-09-13,54,NULL,NULL,NULL,12057
1987-09-14,0,NULL,NULL,NULL,12057
1987-09-15,0,NULL,NULL,NULL,12057
1987-09-16,4,NULL,NULL,NULL,12057
1987-09-17,3,NULL,NULL,NULL,12057
1987-09-18,0,NULL,NULL,NULL,12057
1987-09-19,0,NULL,NULL,NULL,12057
1987-09-20,0,NULL,NULL,NULL,12057
1987-09-21,13,NULL,NULL,NULL,12057
1987-09-22,10,NULL,NULL,NULL,12057
1987-09-23,2,NULL,NULL,NULL,12057
1987-09-24,0,NULL,NULL,NULL,12057
1987-09-25,0,NULL,NULL,NULL,12057
1987-09-26,0,NULL,NULL,NULL,12057
1987-09-27,0,NULL,NULL,NULL,12057
1987-09-28,0,NULL,NULL,NULL,12057
1987-09-29,0,NULL,NULL,NULL,12057
1987-09-30,32,NULL,NULL,NULL,12057
1987-10-01,0,NULL,NULL,NULL,12057
1987-10-02,0,NULL,NULL,NULL,12057
1987-10-03,0,NULL,NULL,NULL,12057
1987-10-04,0,NULL,NULL,NULL,12057
1987-10-05,0,NULL,NULL,NULL,12057
1987-10-06,0,NULL,NULL,NULL,12057
1987-10-07,0,NULL,NULL,NULL,12057
1987-10-08,0,NULL,NULL,NULL,12057
1987-10-09,0,NULL,NULL,NULL,12057
1987-10-10,0,NULL,NULL,NULL,12057
1987-10-11,0,NULL,NULL,NULL,12057
1987-10-12,0,NULL,NULL,NULL,12057
1987-10-13,0,NULL,NULL,NULL,12057
1987-10-14,0,NULL,NULL,NULL,12057
1987-10-15,0,NULL,NULL,NULL,12057
1987-10-16,0,NULL,NULL,NULL,12057
1987-10-17,0,NULL,NULL,NULL,12057
1987-10-18,0,NULL,NULL,NULL,12057
1987-10-19,0,NULL,NULL,NULL,12057
1987-10-20,0,NULL,NULL,NULL,12057
1987-10-21,0,NULL,NULL,NULL,12057
1987-10-22,0,NULL,NULL,NULL,12057
1987-10-23,0,NULL,NULL,NULL,12057
1987-10-24,0,NULL,NULL,NULL,12057
1987-10-25,0,NULL,NULL,NULL,12057
1987-10-26,0,NULL,NULL,NULL,12057
1987-10-27,0,NULL,NULL,NULL,12057
1987-10-28,0,NULL,NULL,NULL,12057
1987-10-29,0,NULL,NULL,NULL,12057
1987-10-30,0,NULL,NULL,NULL,12057
1987-10-31,0,NULL,NULL,NULL,12057
1987-11-01,0,NULL,NULL,NULL,12057
1987-11-02,0,NULL,NULL,NULL,12057
1987-11-03,64,NULL,NULL,NULL,12057
1987-11-04,3,NULL,NULL,NULL,12057
1987-11-05,0,NULL,NULL,NULL,12057
1987-11-06,0,NULL,NULL,NULL,12057
1987-11-07,0,NULL,NULL,NULL,12057
1987-11-08,0,NULL,NULL,NULL,12057
1987-11-09,1,NULL,NULL,NULL,12057
1987-11-10,60,NULL,NULL,NULL,12057
1987-11-11,0,NULL,NULL,NULL,12057
1987-11-12,0,NULL,NULL,NULL,12057
1987-11-13,0,NULL,NULL,NULL,12057
1987-11-14,0,NULL,NULL,NULL,12057
1987-11-15,0,NULL,NULL,NULL,12057
1987-11-16,1,NULL,NULL,NULL,12057
1987-11-17,27,NULL,NULL,NULL,12057
1987-11-18,2,NULL,NULL,NULL,12057
1987-11-19,0,NULL,NULL,NULL,12057
1987-11-20,0,NULL,NULL,NULL,12057
1987-11-21,0,NULL,NULL,NULL,12057
1987-11-22,0,NULL,NULL,NULL,12057
1987-11-23,0,NULL,NULL,NULL,12057
1987-11-24,0,NULL,NULL,NULL,12057
1987-11-25,0,NULL,NULL,NULL,12057
1987-11-26,0,NULL,NULL,NULL,12057
1987-11-27,0,NULL,NULL,NULL,12057
1987-11-28,0,NULL,NULL,NULL,12057
1987-11-29,0,NULL,NULL,NULL,12057
1987-11-30,0,NULL,NULL,NULL,12057
1987-12-01,0,NULL,NULL,NULL,12057
1987-12-02,0,NULL,NULL,NULL,12057
1987-12-03,0,NULL,NULL,NULL,12057
1987-12-04,0,NULL,NULL,NULL,12057
1987-12-05,0,NULL,NULL,NULL,12057
1987-12-06,0,NULL,NULL,NULL,12057
1987-12-07,0,NULL,NULL,NULL,12057
1987-12-08,0,NULL,NULL,NULL,12057
1987-12-09,0,NULL,NULL,NULL,12057
1987-12-10,0,NULL,NULL,NULL,12057
1987-12-11,0,NULL,NULL,NULL,12057
1987-12-12,0,NULL,NULL,NULL,12057
1987-12-13,0,NULL,NULL,NULL,12057
1987-12-14,0,NULL,NULL,NULL,12057
1987-12-15,0,NULL,NULL,NULL,12057
1987-12-16,1,NULL,NULL,NULL,12057
1987-12-17,0,NULL,NULL,NULL,12057
1987-12-18,0,NULL,NULL,NULL,12057
1987-12-19,0,NULL,NULL,NULL,12057
1987-12-20,0,NULL,NULL,NULL,12057
1987-12-21,0,NULL,NULL,NULL,12057
1987-12-22,0,NULL,NULL,NULL,12057
1987-12-23,0,NULL,NULL,NULL,12057
1987-12-24,0,NULL,NULL,NULL,12057
1987-12-25,0,NULL,NULL,NULL,12057
1987-12-26,0,NULL,NULL,NULL,12057
1987-12-27,0,NULL,NULL,NULL,12057
1987-12-28,0,NULL,NULL,NULL,12057
1987-12-29,0,NULL,NULL,NULL,12057
1987-12-30,0,NULL,NULL,NULL,12057
1987-12-31,0,NULL,NULL,NULL,12057
1988-01-01,0,NULL,NULL,NULL,12057
1988-01-02,0,NULL,NULL,NULL,12057
1988-01-03,0,NULL,NULL,NULL,12057
1988-01-04,0,NULL,NULL,NULL,12057
1988-01-05,0,NULL,NULL,NULL,12057
1988-01-06,0,NULL,NULL,NULL,12057
1988-01-07,1,NULL,NULL,NULL,12057
1988-01-08,0,NULL,NULL,NULL,12057
1988-01-09,0,NULL,NULL,NULL,12057
1988-01-10,0,NULL,NULL,NULL,12057
1988-01-11,0,NULL,NULL,NULL,12057
1988-01-12,0,NULL,NULL,NULL,12057
1988-01-13,0,NULL,NULL,NULL,12057
1988-01-14,0,NULL,NULL,NULL,12057
1988-01-15,0,NULL,NULL,NULL,12057
1988-01-16,0,NULL,NULL,NULL,12057
1988-01-17,0,NULL,NULL,NULL,12057
1988-01-18,0,NULL,NULL,NULL,12057
1988-01-19,0,NULL,NULL,NULL,12057
1988-01-20,0,NULL,NULL,NULL,12057
1988-01-21,12,NULL,NULL,NULL,12057
1988-01-22,0,NULL,NULL,NULL,12057
1988-01-23,0,NULL,NULL,NULL,12057
1988-01-24,0,NULL,NULL,NULL,12057
1988-01-25,0,NULL,NULL,NULL,12057
1988-01-26,0,NULL,NULL,NULL,12057
1988-01-27,0,NULL,NULL,NULL,12057
1988-01-28,0,NULL,NULL,NULL,12057
1988-01-29,0,NULL,NULL,NULL,12057
1988-01-30,0,NULL,NULL,NULL,12057
1988-01-31,0,NULL,NULL,NULL,12057
1988-02-01,0,NULL,NULL,NULL,12057
1988-02-02,0,NULL,NULL,NULL,12057
1988-02-03,0,NULL,NULL,NULL,12057
1988-02-04,0,NULL,NULL,NULL,12057
1988-02-05,0,NULL,NULL,NULL,12057
1988-02-06,0,NULL,NULL,NULL,12057
1988-02-07,0,NULL,NULL,NULL,12057
1988-02-08,0,NULL,NULL,NULL,12057
1988-02-09,0,NULL,NULL,NULL,12057
1988-02-10,0,NULL,NULL,NULL,12057
1988-02-11,0,NULL,NULL,NULL,12057
1988-02-12,0,NULL,NULL,NULL,12057
1988-02-13,0,NULL,NULL,NULL,12057
1988-02-14,0,NULL,NULL,NULL,12057
1988-02-15,2,NULL,NULL,NULL,12057
1988-02-16,0,NULL,NULL,NULL,12057
1988-02-17,0,NULL,NULL,NULL,12057
1988-02-18,0,NULL,NULL,NULL,12057
1988-02-19,0,NULL,NULL,NULL,12057
1988-02-20,0,NULL,NULL,NULL,12057
1988-02-21,1,NULL,NULL,NULL,12057
1988-02-22,0,NULL,NULL,NULL,12057
1988-02-23,0,NULL,NULL,NULL,12057
1988-02-24,0,NULL,NULL,NULL,12057
1988-02-25,0,NULL,NULL,NULL,12057
1988-02-26,0,NULL,NULL,NULL,12057
1988-02-27,0,NULL,NULL,NULL,12057
1988-02-28,0,NULL,NULL,NULL,12057
1988-02-29,0,NULL,NULL,NULL,12057
1988-03-01,0,NULL,NULL,NULL,12057
1988-03-02,0,NULL,NULL,NULL,12057
1988-03-03,0,NULL,NULL,NULL,12057
1988-03-04,0,NULL,NULL,NULL,12057
1988-03-05,0,NULL,NULL,NULL,12057
1988-03-06,0,NULL,NULL,NULL,12057
1988-03-07,0,NULL,NULL,NULL,12057
1988-03-08,0,NULL,NULL,NULL,12057
1988-03-09,0,NULL,NULL,NULL,12057
1988-03-10,57,NULL,NULL,NULL,12057
1988-03-11,0,NULL,NULL,NULL,12057
1988-03-12,0,NULL,NULL,NULL,12057
1988-03-13,2,NULL,NULL,NULL,12057
1988-03-14,0,NULL,NULL,NULL,12057
1988-03-15,0,NULL,NULL,NULL,12057
1988-03-16,0,NULL,NULL,NULL,12057
1988-03-17,0,NULL,NULL,NULL,12057
1988-03-18,41,NULL,NULL,NULL,12057
1988-03-19,0,NULL,NULL,NULL,12057
1988-03-20,0,NULL,NULL,NULL,12057
1988-03-21,0,NULL,NULL,NULL,12057
1988-03-22,0,NULL,NULL,NULL,12057
1988-03-23,0,NULL,NULL,NULL,12057
1988-03-24,0,NULL,NULL,NULL,12057
1988-03-25,0,NULL,NULL,NULL,12057
1988-03-26,3,NULL,NULL,NULL,12057
1988-03-27,0,NULL,NULL,NULL,12057
1988-03-28,0,NULL,NULL,NULL,12057
1988-03-29,0,NULL,NULL,NULL,12057
1988-03-30,0,NULL,NULL,NULL,12057
1988-03-31,0,NULL,NULL,NULL,12057
1988-04-01,0,NULL,NULL,NULL,12057
1988-04-02,0,NULL,NULL,NULL,12057
1988-04-03,0,NULL,NULL,NULL,12057
1988-04-04,0,NULL,NULL,NULL,12057
1988-04-05,0,NULL,NULL,NULL,12057
1988-04-06,0,NULL,NULL,NULL,12057
1988-04-07,0,NULL,NULL,NULL,12057
1988-04-08,0,NULL,NULL,NULL,12057
1988-04-09,0,NULL,NULL,NULL,12057
1988-04-10,0,NULL,NULL,NULL,12057
1988-04-11,3,NULL,NULL,NULL,12057
1988-04-12,0,NULL,NULL,NULL,12057
1988-04-13,0,NULL,NULL,NULL,12057
1988-04-14,0,NULL,NULL,NULL,12057
1988-04-15,0,NULL,NULL,NULL,12057
1988-04-16,0,NULL,NULL,NULL,12057
1988-04-17,0,NULL,NULL,NULL,12057
1988-04-18,0,NULL,NULL,NULL,12057
1988-04-19,7,NULL,NULL,NULL,12057
1988-04-20,0,NULL,NULL,NULL,12057
1988-04-21,0,NULL,NULL,NULL,12057
1988-04-22,0,NULL,NULL,NULL,12057
1988-04-23,0,NULL,NULL,NULL,12057
1988-04-24,0,NULL,NULL,NULL,12057
1988-04-25,0,NULL,NULL,NULL,12057
1988-04-26,1,NULL,NULL,NULL,12057
1988-04-27,0,NULL,NULL,NULL,12057
1988-04-28,0,NULL,NULL,NULL,12057
1988-04-29,0,NULL,NULL,NULL,12057
1988-04-30,12,NULL,NULL,NULL,12057
1988-05-01,0,NULL,NULL,NULL,12057
1988-05-02,0,NULL,NULL,NULL,12057
1988-05-03,0,NULL,NULL,NULL,12057
1988-05-04,0,NULL,NULL,NULL,12057
1988-05-05,0,NULL,NULL,NULL,12057
1988-05-06,0,NULL,NULL,NULL,12057
1988-05-07,0,NULL,NULL,NULL,12057
1988-05-08,0,NULL,NULL,NULL,12057
1988-05-09,0,NULL,NULL,NULL,12057
1988-05-10,0,NULL,NULL,NULL,12057
1988-05-11,0,NULL,NULL,NULL,12057
1988-05-12,0,NULL,NULL,NULL,12057
1988-05-13,0,NULL,NULL,NULL,12057
1988-05-14,0,NULL,NULL,NULL,12057
1988-05-15,0,NULL,NULL,NULL,12057
1988-05-16,0,NULL,NULL,NULL,12057
1988-05-17,2,NULL,NULL,NULL,12057
1988-05-18,0,NULL,NULL,NULL,12057
1988-05-19,0,NULL,NULL,NULL,12057
1988-05-20,0,NULL,NULL,NULL,12057
1988-05-21,0,NULL,NULL,NULL,12057
1988-05-22,0,NULL,NULL,NULL,12057
1988-05-23,0,NULL,NULL,NULL,12057
1988-05-24,0,NULL,NULL,NULL,12057
1988-05-25,390,NULL,NULL,NULL,12057
1988-05-26,49,NULL,NULL,NULL,12057
1988-05-27,0,NULL,NULL,NULL,12057
1988-05-28,0,NULL,NULL,NULL,12057
1988-05-29,0,NULL,NULL,NULL,12057
1988-05-30,0,NULL,NULL,NULL,12057
1988-05-31,0,NULL,NULL,NULL,12057
1988-06-01,0,NULL,NULL,NULL,12057
1988-06-02,0,NULL,NULL,NULL,12057
1988-06-03,0,NULL,NULL,NULL,12057
1988-06-04,0,NULL,NULL,NULL,12057
1988-06-05,0,NULL,NULL,NULL,12057
1988-06-06,247,NULL,NULL,NULL,12057
1988-06-07,2,NULL,NULL,NULL,12057
1988-06-08,0,NULL,NULL,NULL,12057
1988-06-09,48,NULL,NULL,NULL,12057
1988-06-10,1,NULL,NULL,NULL,12057
1988-06-11,3,NULL,NULL,NULL,12057
1988-06-12,0,NULL,NULL,NULL,12057
1988-06-13,0,NULL,NULL,NULL,12057
1988-06-14,33,NULL,NULL,NULL,12057
1988-06-15,0,NULL,NULL,NULL,12057
1988-06-16,0,NULL,NULL,NULL,12057
1988-06-17,2,NULL,NULL,NULL,12057
1988-06-18,0,NULL,NULL,NULL,12057
1988-06-19,36,NULL,NULL,NULL,12057
1988-06-20,133,NULL,NULL,NULL,12057
1988-06-21,5,NULL,NULL,NULL,12057
1988-06-22,27,NULL,NULL,NULL,12057
1988-06-23,37,NULL,NULL,NULL,12057
1988-06-24,58,NULL,NULL,NULL,12057
1988-06-25,878,NULL,NULL,NULL,12057
1988-06-26,196,NULL,NULL,NULL,12057
1988-06-27,229,NULL,NULL,NULL,12057
1988-06-28,345,NULL,NULL,NULL,12057
1988-06-29,93,NULL,NULL,NULL,12057
1988-06-30,0,NULL,NULL,NULL,12057
1988-07-01,0,NULL,NULL,NULL,12057
1988-07-02,8,NULL,NULL,NULL,12057
1988-07-03,0,NULL,NULL,NULL,12057
1988-07-04,0,NULL,NULL,NULL,12057
1988-07-05,0,NULL,NULL,NULL,12057
1988-07-06,1,NULL,NULL,NULL,12057
1988-07-07,0,NULL,NULL,NULL,12057
1988-07-08,0,NULL,NULL,NULL,12057
1988-07-09,218,NULL,NULL,NULL,12057
1988-07-10,516,NULL,NULL,NULL,12057
1988-07-11,10,NULL,NULL,NULL,12057
1988-07-12,13,NULL,NULL,NULL,12057
1988-07-13,15,NULL,NULL,NULL,12057
1988-07-14,395,NULL,NULL,NULL,12057
1988-07-15,217,NULL,NULL,NULL,12057
1988-07-16,0,NULL,NULL,NULL,12057
1988-07-17,186,NULL,NULL,NULL,12057
1988-07-18,842,NULL,NULL,NULL,12057
1988-07-19,410,NULL,NULL,NULL,12057
1988-07-20,538,NULL,NULL,NULL,12057
1988-07-21,52,NULL,NULL,NULL,12057
1988-07-22,516,NULL,NULL,NULL,12057
1988-07-23,143,NULL,NULL,NULL,12057
1988-07-24,45,NULL,NULL,NULL,12057
1988-07-25,364,NULL,NULL,NULL,12057
1988-07-26,59,NULL,NULL,NULL,12057
1988-07-27,362,NULL,NULL,NULL,12057
1988-07-28,526,NULL,NULL,NULL,12057
1988-07-29,17,NULL,NULL,NULL,12057
1988-07-30,11,NULL,NULL,NULL,12057
1988-07-31,70,NULL,NULL,NULL,12057
1988-08-01,257,NULL,NULL,NULL,12057
1988-08-02,92,NULL,NULL,NULL,12057
1988-08-03,0,NULL,NULL,NULL,12057
1988-08-04,319,NULL,NULL,NULL,12057
1988-08-05,642,NULL,NULL,NULL,12057
1988-08-06,446,NULL,NULL,NULL,12057
1988-08-07,1709,NULL,NULL,NULL,12057
1988-08-08,99,NULL,NULL,NULL,12057
1988-08-09,393,NULL,NULL,NULL,12057
1988-08-10,368,NULL,NULL,NULL,12057
1988-08-11,241,NULL,NULL,NULL,12057
1988-08-12,5,NULL,NULL,NULL,12057
1988-08-13,11,NULL,NULL,NULL,12057
1988-08-14,164,NULL,NULL,NULL,12057
1988-08-15,17,NULL,NULL,NULL,12057
1988-08-16,223,NULL,NULL,NULL,12057
1988-08-17,366,NULL,NULL,NULL,12057
1988-08-18,16,NULL,NULL,NULL,12057
1988-08-19,229,NULL,NULL,NULL,12057
1988-08-20,46,NULL,NULL,NULL,12057
1988-08-21,109,NULL,NULL,NULL,12057
1988-08-22,349,NULL,NULL,NULL,12057
1988-08-23,176,NULL,NULL,NULL,12057
1988-08-24,47,NULL,NULL,NULL,12057
1988-08-25,13,NULL,NULL,NULL,12057
1988-08-26,181,NULL,NULL,NULL,12057
1988-08-27,603,NULL,NULL,NULL,12057
1988-08-28,8,NULL,NULL,NULL,12057
1988-08-29,677,NULL,NULL,NULL,12057
1988-08-30,284,NULL,NULL,NULL,12057
1988-08-31,171,NULL,NULL,NULL,12057
1988-09-01,542,NULL,NULL,NULL,12057
1988-09-02,56,NULL,NULL,NULL,12057
1988-09-03,23,NULL,NULL,NULL,12057
1988-09-04,58,NULL,NULL,NULL,12057
1988-09-05,403,NULL,NULL,NULL,12057
1988-09-06,5,NULL,NULL,NULL,12057
1988-09-07,0,NULL,NULL,NULL,12057
1988-09-08,0,NULL,NULL,NULL,12057
1988-09-09,85,NULL,NULL,NULL,12057
1988-09-10,1,NULL,NULL,NULL,12057
1988-09-11,7,NULL,NULL,NULL,12057
1988-09-12,0,NULL,NULL,NULL,12057
1988-09-13,0,NULL,NULL,NULL,12057
1988-09-14,2,NULL,NULL,NULL,12057
1988-09-15,43,NULL,NULL,NULL,12057
1988-09-16,32,NULL,NULL,NULL,12057
1988-09-17,4,NULL,NULL,NULL,12057
1988-09-18,16,NULL,NULL,NULL,12057
1988-09-19,0,NULL,NULL,NULL,12057
1988-09-20,59,NULL,NULL,NULL,12057
1988-09-21,372,NULL,NULL,NULL,12057
1988-09-22,0,NULL,NULL,NULL,12057
1988-09-23,0,NULL,NULL,NULL,12057
1988-09-24,0,NULL,NULL,NULL,12057
1988-09-25,0,NULL,NULL,NULL,12057
1988-09-26,234,NULL,NULL,NULL,12057
1988-09-27,44,NULL,NULL,NULL,12057
1988-09-28,0,NULL,NULL,NULL,12057
1988-09-29,0,NULL,NULL,NULL,12057
1988-09-30,1,NULL,NULL,NULL,12057
1988-10-01,0,NULL,NULL,NULL,12057
1988-10-02,4,NULL,NULL,NULL,12057
1988-10-03,68,NULL,NULL,NULL,12057
1988-10-04,0,NULL,NULL,NULL,12057
1988-10-05,0,NULL,NULL,NULL,12057
1988-10-06,0,NULL,NULL,NULL,12057
1988-10-07,0,NULL,NULL,NULL,12057
1988-10-08,0,NULL,NULL,NULL,12057
1988-10-09,0,NULL,NULL,NULL,12057
1988-10-10,0,NULL,NULL,NULL,12057
1988-10-11,0,NULL,NULL,NULL,12057
1988-10-12,0,NULL,NULL,NULL,12057
1988-10-13,0,NULL,NULL,NULL,12057
1988-10-14,0,NULL,NULL,NULL,12057
1988-10-15,0,NULL,NULL,NULL,12057
1988-10-16,0,NULL,NULL,NULL,12057
1988-10-17,0,NULL,NULL,NULL,12057
1988-10-18,0,NULL,NULL,NULL,12057
1988-10-19,0,NULL,NULL,NULL,12057
1988-10-20,0,NULL,NULL,NULL,12057
1988-10-21,0,NULL,NULL,NULL,12057
1988-10-22,0,NULL,NULL,NULL,12057
1988-10-23,0,NULL,NULL,NULL,12057
1988-10-24,0,NULL,NULL,NULL,12057
1988-10-25,0,NULL,NULL,NULL,12057
1988-10-26,0,NULL,NULL,NULL,12057
1988-10-27,0,NULL,NULL,NULL,12057
1988-10-28,0,NULL,NULL,NULL,12057
1988-10-29,0,NULL,NULL,NULL,12057
1988-10-30,0,NULL,NULL,NULL,12057
1988-10-31,0,NULL,NULL,NULL,12057
1988-11-01,0,NULL,NULL,NULL,12057
1988-11-02,0,NULL,NULL,NULL,12057
1988-11-03,0,NULL,NULL,NULL,12057
1988-11-04,1,NULL,NULL,NULL,12057
1988-11-05,47,NULL,NULL,NULL,12057
1988-11-06,0,NULL,NULL,NULL,12057
1988-11-07,0,NULL,NULL,NULL,12057
1988-11-08,0,NULL,NULL,NULL,12057
1988-11-09,0,NULL,NULL,NULL,12057
1988-11-10,0,NULL,NULL,NULL,12057
1988-11-11,0,NULL,NULL,NULL,12057
1988-11-12,0,NULL,NULL,NULL,12057
1988-11-13,0,NULL,NULL,NULL,12057
1988-11-14,0,NULL,NULL,NULL,12057
1988-11-15,0,NULL,NULL,NULL,12057
1988-11-16,0,NULL,NULL,NULL,12057
1988-11-17,0,NULL,NULL,NULL,12057
1988-11-18,0,NULL,NULL,NULL,12057
1988-11-19,0,NULL,NULL,NULL,12057
1988-11-20,0,NULL,NULL,NULL,12057
1988-11-21,0,NULL,NULL,NULL,12057
1988-11-22,0,NULL,NULL,NULL,12057
1988-11-23,2,NULL,NULL,NULL,12057
1988-11-24,0,NULL,NULL,NULL,12057
1988-11-25,0,NULL,NULL,NULL,12057
1988-11-26,0,NULL,NULL,NULL,12057
1988-11-27,0,NULL,NULL,NULL,12057
1988-11-28,5,NULL,NULL,NULL,12057
1988-11-29,0,NULL,NULL,NULL,12057
1988-11-30,0,NULL,NULL,NULL,12057
1988-12-01,0,NULL,NULL,NULL,12057
1988-12-02,0,NULL,NULL,NULL,12057
1988-12-03,0,NULL,NULL,NULL,12057
1988-12-04,0,NULL,NULL,NULL,12057
1988-12-05,0,NULL,NULL,NULL,12057
1988-12-06,0,NULL,NULL,NULL,12057
1988-12-07,0,NULL,NULL,NULL,12057
1988-12-08,0,NULL,NULL,NULL,12057
1988-12-09,0,NULL,NULL,NULL,12057
1988-12-10,0,NULL,NULL,NULL,12057
1988-12-11,35,NULL,NULL,NULL,12057
1988-12-12,0,NULL,NULL,NULL,12057
1988-12-13,0,NULL,NULL,NULL,12057
1988-12-14,0,NULL,NULL,NULL,12057
1988-12-15,0,NULL,NULL,NULL,12057
1988-12-16,0,NULL,NULL,NULL,12057
1988-12-17,0,NULL,NULL,NULL,12057
1988-12-18,0,NULL,NULL,NULL,12057
1988-12-19,0,NULL,NULL,NULL,12057
1988-12-20,0,NULL,NULL,NULL,12057
1988-12-21,0,NULL,NULL,NULL,12057
1988-12-22,0,NULL,NULL,NULL,12057
1988-12-23,0,NULL,NULL,NULL,12057
1988-12-24,0,NULL,NULL,NULL,12057
1988-12-25,0,NULL,NULL,NULL,12057
1988-12-26,0,NULL,NULL,NULL,12057
1988-12-27,0,NULL,NULL,NULL,12057
1988-12-28,0,NULL,NULL,NULL,12057
1988-12-29,0,NULL,NULL,NULL,12057
1988-12-30,0,NULL,NULL,NULL,12057
1988-12-31,0,NULL,NULL,NULL,12057
1989-01-01,0,NULL,NULL,NULL,12057
1989-01-02,0,NULL,NULL,NULL,12057
1989-01-03,0,NULL,NULL,NULL,12057
1989-01-04,0,NULL,NULL,NULL,12057
1989-01-05,0,NULL,NULL,NULL,12057
1989-01-06,0,NULL,NULL,NULL,12057
1989-01-07,0,NULL,NULL,NULL,12057
1989-01-08,0,NULL,NULL,NULL,12057
1989-01-09,0,NULL,NULL,NULL,12057
1989-01-10,0,NULL,NULL,NULL,12057
1989-01-11,0,NULL,NULL,NULL,12057
1989-01-12,0,NULL,NULL,NULL,12057
1989-01-13,0,NULL,NULL,NULL,12057
1989-01-14,0,NULL,NULL,NULL,12057
1989-01-15,0,NULL,NULL,NULL,12057
1989-01-16,0,NULL,NULL,NULL,12057
1989-01-17,0,NULL,NULL,NULL,12057
1989-01-18,0,NULL,NULL,NULL,12057
1989-01-19,0,NULL,NULL,NULL,12057
1989-01-20,1,NULL,NULL,NULL,12057
1989-01-21,2,NULL,NULL,NULL,12057
1989-01-22,1,NULL,NULL,NULL,12057
1989-01-23,0,NULL,NULL,NULL,12057
1989-01-24,0,NULL,NULL,NULL,12057
1989-01-25,0,NULL,NULL,NULL,12057
1989-01-26,0,NULL,NULL,NULL,12057
1989-01-27,0,NULL,NULL,NULL,12057
1989-01-28,0,NULL,NULL,NULL,12057
1989-01-29,0,NULL,NULL,NULL,12057
1989-01-30,0,NULL,NULL,NULL,12057
1989-01-31,0,NULL,NULL,NULL,12057
1989-02-01,0,NULL,NULL,NULL,12057
1989-02-02,0,NULL,NULL,NULL,12057
1989-02-03,0,NULL,NULL,NULL,12057
1989-02-04,0,NULL,NULL,NULL,12057
1989-02-05,0,NULL,NULL,NULL,12057
1989-02-06,0,NULL,NULL,NULL,12057
1989-02-07,0,NULL,NULL,NULL,12057
1989-02-08,0,NULL,NULL,NULL,12057
1989-02-09,0,NULL,NULL,NULL,12057
1989-02-10,0,NULL,NULL,NULL,12057
1989-02-11,0,NULL,NULL,NULL,12057
1989-02-12,0,NULL,NULL,NULL,12057
1989-02-13,0,NULL,NULL,NULL,12057
1989-02-14,0,NULL,NULL,NULL,12057
1989-02-15,0,NULL,NULL,NULL,12057
1989-02-16,0,NULL,NULL,NULL,12057
1989-02-17,0,NULL,NULL,NULL,12057
1989-02-18,0,NULL,NULL,NULL,12057
1989-02-19,0,NULL,NULL,NULL,12057
1989-02-20,0,NULL,NULL,NULL,12057
